order_id,user_id,order_date,time,order_hour_of_day,product_name,quantity,price,category,product_id,month,hour,day
2075,495,2024-01-15,1900-01-01 08:54:00,8,Beef,1,323.42,Meat & Seafood,213,1,8,15
2075,495,2024-01-15,1900-01-01 08:54:00,8,Onion,1,84.39,Fruits & Vegetables,557,1,8,15
2075,495,2024-01-15,1900-01-01 08:54:00,8,Rice,1,414.25,Grains & Staples,692,1,8,15
2076,162,2024-03-21,1900-01-01 21:17:00,21,Saree,3,135.19,Clothing,538,3,21,21
2076,162,2024-03-21,1900-01-01 21:17:00,21,Beef,2,61.87,Meat & Seafood,821,3,21,21
2076,162,2024-03-21,1900-01-01 21:17:00,21,Charger,3,52.58,Electronics,600,3,21,21
2076,162,2024-03-21,1900-01-01 21:17:00,21,Potato,3,21.33,Fruits & Vegetables,437,3,21,21
2076,162,2024-03-21,1900-01-01 21:17:00,21,Rice,3,396.48,Grains & Staples,494,3,21,21
2077,5,2024-03-27,1900-01-01 21:59:00,21,Croissant,3,465.69,Bakery,451,3,21,27
2077,5,2024-03-27,1900-01-01 21:59:00,21,Pasta,2,32.98,Grains & Staples,967,3,21,27
2077,5,2024-03-27,1900-01-01 21:59:00,21,Mixer Grinder,2,230.81,Electronics,723,3,21,27
2078,421,2024-10-11,1900-01-01 10:10:00,10,Carrot,1,313.62,Fruits & Vegetables,931,10,10,11
2078,421,2024-10-11,1900-01-01 10:10:00,10,Baby Food,2,340.74,Baby Care,374,10,10,11
2078,421,2024-10-11,1900-01-01 10:10:00,10,Pasta,3,346.12,Grains & Staples,362,10,10,11
2078,421,2024-10-11,1900-01-01 10:10:00,10,Coffee,3,10.22,Beverages,101,10,10,11
2079,420,2024-04-28,1900-01-01 10:30:00,10,Coffee,2,380.6,Beverages,690,4,10,28
2079,420,2024-04-28,1900-01-01 10:30:00,10,Educational Book,1,63.68,Books,610,4,10,28
2079,420,2024-04-28,1900-01-01 10:30:00,10,Fiction Book,1,434.18,Books,333,4,10,28
2079,420,2024-04-28,1900-01-01 10:30:00,10,Chips,3,340.76,Snacks,561,4,10,28
2079,420,2024-04-28,1900-01-01 10:30:00,10,Toilet Paper,1,159.75,Household,184,4,10,28
2079,420,2024-04-28,1900-01-01 10:30:00,10,Chips,3,189.74,Snacks,932,4,10,28
2080,257,2024-03-27,1900-01-01 13:49:00,13,Earphones,1,153.09,Electronics,377,3,13,27
2080,257,2024-03-27,1900-01-01 13:49:00,13,Shoes,1,55.36,Footwear,626,3,13,27
2080,257,2024-03-27,1900-01-01 13:49:00,13,Charger,3,413.99,Electronics,375,3,13,27
2080,257,2024-03-27,1900-01-01 13:49:00,13,Coffee,3,350.39,Beverages,852,3,13,27
2080,257,2024-03-27,1900-01-01 13:49:00,13,Tea,3,331.01,Beverages,997,3,13,27
2081,257,2024-06-08,1900-01-01 20:06:00,20,Cake,3,104.59,Bakery,669,6,20,8
2081,257,2024-06-08,1900-01-01 20:06:00,20,Saree,3,33.71,Clothing,436,6,20,8
2081,257,2024-06-08,1900-01-01 20:06:00,20,Pen,3,409.63,Stationery,498,6,20,8
2081,257,2024-06-08,1900-01-01 20:06:00,20,Soda,1,414.16,Beverages,998,6,20,8
2081,257,2024-06-08,1900-01-01 20:06:00,20,Diapers,3,349.5,Baby Care,305,6,20,8
2082,409,2024-01-15,1900-01-01 22:43:00,22,Cake,1,489.54,Bakery,411,1,22,15
2082,409,2024-01-15,1900-01-01 22:43:00,22,Apple,2,297.74,Fruits & Vegetables,919,1,22,15
2082,409,2024-01-15,1900-01-01 22:43:00,22,Banana,3,332.75,Fruits & Vegetables,850,1,22,15
2082,409,2024-01-15,1900-01-01 22:43:00,22,Popcorn,1,244.77,Snacks,671,1,22,15
2082,409,2024-01-15,1900-01-01 22:43:00,22,Diapers,1,299.04,Baby Care,946,1,22,15
2083,338,2024-04-29,1900-01-01 15:27:00,15,Baby Food,2,40.45,Baby Care,535,4,15,29
2083,338,2024-04-29,1900-01-01 15:27:00,15,Energy Drink,1,196.92,Beverages,463,4,15,29
2083,338,2024-04-29,1900-01-01 15:27:00,15,Face Wash,1,146.25,Personal Care,343,4,15,29
2084,397,2024-12-24,1900-01-01 09:51:00,9,Tissue,2,425.39,Household,420,12,9,24
2084,397,2024-12-24,1900-01-01 09:51:00,9,Jeans,2,435.68,Clothing,873,12,9,24
2084,397,2024-12-24,1900-01-01 09:51:00,9,Educational Book,3,403.31,Books,900,12,9,24
2084,397,2024-12-24,1900-01-01 09:51:00,9,Shoes,3,110.98,Footwear,790,12,9,24
2084,397,2024-12-24,1900-01-01 09:51:00,9,Orange,1,419.47,Fruits & Vegetables,607,12,9,24
2084,397,2024-12-24,1900-01-01 09:51:00,9,Earphones,3,11.15,Electronics,821,12,9,24
2084,397,2024-12-24,1900-01-01 09:51:00,9,Floor Cleaner,1,418.75,Household,579,12,9,24
2085,190,2024-12-19,1900-01-01 19:08:00,19,Phone Cover,1,221.59,Electronics,800,12,19,19
2085,190,2024-12-19,1900-01-01 19:08:00,19,Onion,2,74.13,Fruits & Vegetables,709,12,19,19
2085,190,2024-12-19,1900-01-01 19:08:00,19,Cheese,3,475.97,Dairy & Eggs,133,12,19,19
2085,190,2024-12-19,1900-01-01 19:08:00,19,Salt,1,471.51,Grains & Staples,144,12,19,19
2085,190,2024-12-19,1900-01-01 19:08:00,19,Fiction Book,2,164.99,Books,213,12,19,19
2085,190,2024-12-19,1900-01-01 19:08:00,19,Apple,1,127.52,Fruits & Vegetables,867,12,19,19
2086,394,2024-09-23,1900-01-01 16:07:00,16,Chicken Breast,2,198.71,Meat & Seafood,913,9,16,23
2086,394,2024-09-23,1900-01-01 16:07:00,16,Fiction Book,3,322.66,Books,361,9,16,23
2086,394,2024-09-23,1900-01-01 16:07:00,16,Wheat Flour,1,218.85,Grains & Staples,110,9,16,23
2086,394,2024-09-23,1900-01-01 16:07:00,16,Rice,3,464.21,Grains & Staples,438,9,16,23
2086,394,2024-09-23,1900-01-01 16:07:00,16,Shampoo,1,424.75,Personal Care,112,9,16,23
2087,190,2024-06-28,1900-01-01 16:32:00,16,Coffee,1,93.65,Beverages,669,6,16,28
2087,190,2024-06-28,1900-01-01 16:32:00,16,Rice,2,240.8,Grains & Staples,276,6,16,28
2087,190,2024-06-28,1900-01-01 16:32:00,16,Detergent,1,256.26,Household,673,6,16,28
2087,190,2024-06-28,1900-01-01 16:32:00,16,Baby Food,1,223.49,Baby Care,691,6,16,28
2088,473,2024-09-25,1900-01-01 17:31:00,17,Fish,1,89.94,Meat & Seafood,863,9,17,25
2088,473,2024-09-25,1900-01-01 17:31:00,17,Vitamins,2,119.16,Health & Wellness,947,9,17,25
2088,473,2024-09-25,1900-01-01 17:31:00,17,Fiction Book,1,322.9,Books,106,9,17,25
2088,473,2024-09-25,1900-01-01 17:31:00,17,Juice,2,147.24,Beverages,116,9,17,25
2088,473,2024-09-25,1900-01-01 17:31:00,17,Baby Food,2,335.58,Baby Care,720,9,17,25
2089,244,2024-11-07,1900-01-01 18:38:00,18,Toothpaste,2,242.34,Personal Care,605,11,18,7
2089,244,2024-11-07,1900-01-01 18:38:00,18,Tea,3,44.46,Beverages,767,11,18,7
2089,244,2024-11-07,1900-01-01 18:38:00,18,Vitamins,3,324.92,Health & Wellness,523,11,18,7
2089,244,2024-11-07,1900-01-01 18:38:00,18,Educational Book,1,94.23,Books,130,11,18,7
2089,244,2024-11-07,1900-01-01 18:38:00,18,Mixer Grinder,1,40.95,Electronics,199,11,18,7
2090,123,2024-04-10,1900-01-01 22:16:00,22,Phone Cover,1,280.55,Electronics,543,4,22,10
2090,123,2024-04-10,1900-01-01 22:16:00,22,Soda,1,475.23,Beverages,763,4,22,10
2090,123,2024-04-10,1900-01-01 22:16:00,22,Biscuits,1,410.07,Snacks,786,4,22,10
2091,166,2024-10-19,1900-01-01 07:49:00,7,Onion,3,75.35,Fruits & Vegetables,127,10,7,19
2091,166,2024-10-19,1900-01-01 07:49:00,7,Spices,2,146.82,Grains & Staples,484,10,7,19
2091,166,2024-10-19,1900-01-01 07:49:00,7,Face Wash,1,22.16,Personal Care,298,10,7,19
2091,166,2024-10-19,1900-01-01 07:49:00,7,Shampoo,3,275.21,Personal Care,537,10,7,19
2091,166,2024-10-19,1900-01-01 07:49:00,7,Onion,2,152.59,Fruits & Vegetables,173,10,7,19
2092,195,2024-09-25,1900-01-01 16:05:00,16,Coffee,1,495.78,Beverages,613,9,16,25
2092,195,2024-09-25,1900-01-01 16:05:00,16,Floor Cleaner,3,392.27,Household,613,9,16,25
2092,195,2024-09-25,1900-01-01 16:05:00,16,Tomato,1,54.32,Fruits & Vegetables,689,9,16,25
2092,195,2024-09-25,1900-01-01 16:05:00,16,Cheese,3,163.47,Dairy & Eggs,823,9,16,25
2093,441,2024-05-14,1900-01-01 07:24:00,7,Soda,2,255.84,Beverages,201,5,7,14
2093,441,2024-05-14,1900-01-01 07:24:00,7,Floor Cleaner,1,62.5,Household,272,5,7,14
2093,441,2024-05-14,1900-01-01 07:24:00,7,Shampoo,1,391.7,Personal Care,226,5,7,14
2093,441,2024-05-14,1900-01-01 07:24:00,7,Rice,3,342.05,Grains & Staples,965,5,7,14
2093,441,2024-05-14,1900-01-01 07:24:00,7,Charger,1,303.74,Electronics,764,5,7,14
2093,441,2024-05-14,1900-01-01 07:24:00,7,Saree,1,219.26,Clothing,962,5,7,14
2094,440,2024-07-16,1900-01-01 07:01:00,7,Shoes,2,326.96,Footwear,298,7,7,16
2094,440,2024-07-16,1900-01-01 07:01:00,7,Phone Cover,3,286.95,Electronics,169,7,7,16
2094,440,2024-07-16,1900-01-01 07:01:00,7,Shoes,3,472.61,Footwear,224,7,7,16
2094,440,2024-07-16,1900-01-01 07:01:00,7,Potato,2,183.19,Fruits & Vegetables,857,7,7,16
2094,440,2024-07-16,1900-01-01 07:01:00,7,Detergent,2,468.22,Household,525,7,7,16
2094,440,2024-07-16,1900-01-01 07:01:00,7,Pain Reliever,2,108.66,Health & Wellness,230,7,7,16
2094,440,2024-07-16,1900-01-01 07:01:00,7,Energy Drink,2,484.29,Beverages,702,7,7,16
2095,413,2024-07-12,1900-01-01 06:45:00,6,Chicken Breast,1,370.36,Meat & Seafood,794,7,6,12
2095,413,2024-07-12,1900-01-01 06:45:00,6,Dishwashing Liquid,3,396.55,Household,972,7,6,12
2095,413,2024-07-12,1900-01-01 06:45:00,6,Potato,3,247.15,Fruits & Vegetables,799,7,6,12
2095,413,2024-07-12,1900-01-01 06:45:00,6,Pen,3,234.35,Stationery,629,7,6,12
2095,413,2024-07-12,1900-01-01 06:45:00,6,Chocolate,2,185.01,Snacks,513,7,6,12
2096,474,2024-12-01,1900-01-01 13:17:00,13,Toilet Paper,1,267.73,Household,319,12,13,1
2096,474,2024-12-01,1900-01-01 13:17:00,13,Notebook,3,108.91,Stationery,777,12,13,1
2096,474,2024-12-01,1900-01-01 13:17:00,13,Chips,3,338.37,Snacks,427,12,13,1
2096,474,2024-12-01,1900-01-01 13:17:00,13,Earphones,2,226.42,Electronics,626,12,13,1
2096,474,2024-12-01,1900-01-01 13:17:00,13,Orange,2,243.48,Fruits & Vegetables,968,12,13,1
2096,474,2024-12-01,1900-01-01 13:17:00,13,Vitamins,1,405.03,Health & Wellness,748,12,13,1
2097,244,2024-07-30,1900-01-01 07:47:00,7,Carrot,1,393.87,Fruits & Vegetables,907,7,7,30
2097,244,2024-07-30,1900-01-01 07:47:00,7,Juice,3,223.63,Beverages,648,7,7,30
2097,244,2024-07-30,1900-01-01 07:47:00,7,Fish,1,147.91,Meat & Seafood,134,7,7,30
2097,244,2024-07-30,1900-01-01 07:47:00,7,Fiction Book,3,480.16,Books,215,7,7,30
2097,244,2024-07-30,1900-01-01 07:47:00,7,Potato,2,438.28,Fruits & Vegetables,294,7,7,30
2097,244,2024-07-30,1900-01-01 07:47:00,7,Shoes,3,175.82,Footwear,334,7,7,30
2097,244,2024-07-30,1900-01-01 07:47:00,7,Spices,3,433.01,Grains & Staples,871,7,7,30
2098,423,2024-07-16,1900-01-01 08:04:00,8,Belt,1,284.51,Clothing Accessories,921,7,8,16
2098,423,2024-07-16,1900-01-01 08:04:00,8,Soda,2,94.99,Beverages,131,7,8,16
2098,423,2024-07-16,1900-01-01 08:04:00,8,Spices,3,130.37,Grains & Staples,540,7,8,16
2099,274,2024-09-25,1900-01-01 10:55:00,10,Yogurt,3,353.31,Dairy & Eggs,904,9,10,25
2099,274,2024-09-25,1900-01-01 10:55:00,10,Toothpaste,2,71.14,Personal Care,554,9,10,25
2099,274,2024-09-25,1900-01-01 10:55:00,10,Vitamins,2,56.05,Health & Wellness,766,9,10,25
2099,274,2024-09-25,1900-01-01 10:55:00,10,Soda,2,273.37,Beverages,737,9,10,25
2099,274,2024-09-25,1900-01-01 10:55:00,10,Milk,1,150.27,Dairy & Eggs,549,9,10,25
2099,274,2024-09-25,1900-01-01 10:55:00,10,Soda,2,326.39,Beverages,497,9,10,25
2100,490,2024-06-29,1900-01-01 09:42:00,9,Saree,2,40.18,Clothing,201,6,9,29
2100,490,2024-06-29,1900-01-01 09:42:00,9,Lentils,3,221.82,Grains & Staples,787,6,9,29
2100,490,2024-06-29,1900-01-01 09:42:00,9,Sugar,1,226.56,Grains & Staples,507,6,9,29
2100,490,2024-06-29,1900-01-01 09:42:00,9,Pen,2,367.21,Stationery,643,6,9,29
2100,490,2024-06-29,1900-01-01 09:42:00,9,Cookies,1,298.09,Bakery,361,6,9,29
2100,490,2024-06-29,1900-01-01 09:42:00,9,Tea,1,437.31,Beverages,244,6,9,29
2100,490,2024-06-29,1900-01-01 09:42:00,9,Soda,1,114.35,Beverages,447,6,9,29
2101,246,2024-01-01,1900-01-01 06:23:00,6,Notebook,1,437.44,Stationery,117,1,6,1
2101,246,2024-01-01,1900-01-01 06:23:00,6,Notebook,1,15.08,Stationery,194,1,6,1
2101,246,2024-01-01,1900-01-01 06:23:00,6,Pasta,1,349.22,Grains & Staples,833,1,6,1
2101,246,2024-01-01,1900-01-01 06:23:00,6,Spinach,2,467.02,Fruits & Vegetables,264,1,6,1
2102,137,2024-10-03,1900-01-01 07:29:00,7,Shirt,3,80.72,Clothing,453,10,7,3
2102,137,2024-10-03,1900-01-01 07:29:00,7,Croissant,1,240.66,Bakery,105,10,7,3
2102,137,2024-10-03,1900-01-01 07:29:00,7,Popcorn,2,319.61,Snacks,644,10,7,3
2103,479,2024-12-01,1900-01-01 17:31:00,17,Cake,3,64.16,Bakery,917,12,17,1
2103,479,2024-12-01,1900-01-01 17:31:00,17,Cooking Oil,1,98.95,Grains & Staples,488,12,17,1
2103,479,2024-12-01,1900-01-01 17:31:00,17,Tissue,2,450.33,Household,628,12,17,1
2103,479,2024-12-01,1900-01-01 17:31:00,17,Tea,3,369.36,Beverages,571,12,17,1
2103,479,2024-12-01,1900-01-01 17:31:00,17,Saree,2,320.06,Clothing,129,12,17,1
2104,232,2024-10-05,1900-01-01 08:04:00,8,Banana,2,205.88,Fruits & Vegetables,881,10,8,5
2104,232,2024-10-05,1900-01-01 08:04:00,8,Shoes,3,67.48,Footwear,546,10,8,5
2104,232,2024-10-05,1900-01-01 08:04:00,8,Chocolate,2,399.06,Snacks,448,10,8,5
2105,388,2024-03-25,1900-01-01 19:47:00,19,Pasta,2,382.38,Grains & Staples,921,3,19,25
2105,388,2024-03-25,1900-01-01 19:47:00,19,Saree,2,126.84,Clothing,186,3,19,25
2105,388,2024-03-25,1900-01-01 19:47:00,19,Toothpaste,2,149.83,Personal Care,912,3,19,25
2105,388,2024-03-25,1900-01-01 19:47:00,19,Shoes,1,325.93,Footwear,799,3,19,25
2105,388,2024-03-25,1900-01-01 19:47:00,19,Sugar,2,420.11,Grains & Staples,172,3,19,25
2105,388,2024-03-25,1900-01-01 19:47:00,19,Chicken Breast,3,297.24,Meat & Seafood,427,3,19,25
2105,388,2024-03-25,1900-01-01 19:47:00,19,Onion,3,19.32,Fruits & Vegetables,276,3,19,25
2106,120,2024-06-04,1900-01-01 14:39:00,14,Spinach,1,17.41,Fruits & Vegetables,541,6,14,4
2106,120,2024-06-04,1900-01-01 14:39:00,14,Spinach,3,26.72,Fruits & Vegetables,948,6,14,4
2106,120,2024-06-04,1900-01-01 14:39:00,14,Potato,3,317.21,Fruits & Vegetables,731,6,14,4
2106,120,2024-06-04,1900-01-01 14:39:00,14,Vitamins,1,156.34,Health & Wellness,543,6,14,4
2106,120,2024-06-04,1900-01-01 14:39:00,14,Belt,2,96.13,Clothing Accessories,847,6,14,4
2106,120,2024-06-04,1900-01-01 14:39:00,14,Chips,1,357.28,Snacks,677,6,14,4
2107,392,2024-05-15,1900-01-01 07:01:00,7,Apple,2,98.88,Fruits & Vegetables,295,5,7,15
2107,392,2024-05-15,1900-01-01 07:01:00,7,Energy Drink,3,185.16,Beverages,948,5,7,15
2107,392,2024-05-15,1900-01-01 07:01:00,7,Spinach,3,349.98,Fruits & Vegetables,368,5,7,15
2107,392,2024-05-15,1900-01-01 07:01:00,7,Notebook,3,201.65,Stationery,565,5,7,15
2107,392,2024-05-15,1900-01-01 07:01:00,7,Phone Cover,3,174.8,Electronics,531,5,7,15
2107,392,2024-05-15,1900-01-01 07:01:00,7,Belt,2,306.38,Clothing Accessories,233,5,7,15
2108,363,2024-11-12,1900-01-01 07:18:00,7,Toothpaste,2,482.98,Personal Care,567,11,7,12
2108,363,2024-11-12,1900-01-01 07:18:00,7,Saree,1,278.29,Clothing,208,11,7,12
2108,363,2024-11-12,1900-01-01 07:18:00,7,Earphones,3,301.39,Electronics,181,11,7,12
2109,338,2024-03-26,1900-01-01 19:36:00,19,Saree,3,499.23,Clothing,799,3,19,26
2109,338,2024-03-26,1900-01-01 19:36:00,19,Electric Kettle,3,193.92,Electronics,582,3,19,26
2109,338,2024-03-26,1900-01-01 19:36:00,19,Marker,2,407.89,Stationery,396,3,19,26
2110,301,2024-09-15,1900-01-01 12:38:00,12,Carrot,1,224.55,Fruits & Vegetables,656,9,12,15
2110,301,2024-09-15,1900-01-01 12:38:00,12,Yogurt,3,353.56,Dairy & Eggs,696,9,12,15
2110,301,2024-09-15,1900-01-01 12:38:00,12,Spinach,3,159.9,Fruits & Vegetables,668,9,12,15
2110,301,2024-09-15,1900-01-01 12:38:00,12,Shampoo,1,391.34,Personal Care,236,9,12,15
2110,301,2024-09-15,1900-01-01 12:38:00,12,Baby Food,2,320.78,Baby Care,625,9,12,15
2110,301,2024-09-15,1900-01-01 12:38:00,12,Soap,2,433.78,Personal Care,125,9,12,15
2110,301,2024-09-15,1900-01-01 12:38:00,12,Dishwashing Liquid,1,133.33,Household,726,9,12,15
2111,388,2024-12-30,1900-01-01 22:48:00,22,Shirt,3,359.77,Clothing,609,12,22,30
2111,388,2024-12-30,1900-01-01 22:48:00,22,Jeans,1,369.74,Clothing,594,12,22,30
2111,388,2024-12-30,1900-01-01 22:48:00,22,Chips,1,278.53,Snacks,864,12,22,30
2111,388,2024-12-30,1900-01-01 22:48:00,22,Chocolate,2,107.38,Snacks,433,12,22,30
2111,388,2024-12-30,1900-01-01 22:48:00,22,Fiction Book,1,449.26,Books,663,12,22,30
2111,388,2024-12-30,1900-01-01 22:48:00,22,Chips,1,297.07,Snacks,800,12,22,30
2111,388,2024-12-30,1900-01-01 22:48:00,22,Eggs,1,49.38,Dairy & Eggs,245,12,22,30
2112,90,2024-11-13,1900-01-01 22:05:00,22,Apple,3,459.08,Fruits & Vegetables,504,11,22,13
2112,90,2024-11-13,1900-01-01 22:05:00,22,Toothpaste,1,323.41,Personal Care,659,11,22,13
2112,90,2024-11-13,1900-01-01 22:05:00,22,Salt,3,96.16,Grains & Staples,681,11,22,13
2112,90,2024-11-13,1900-01-01 22:05:00,22,Juice,3,326.77,Beverages,749,11,22,13
2112,90,2024-11-13,1900-01-01 22:05:00,22,Diapers,1,455.26,Baby Care,338,11,22,13
2112,90,2024-11-13,1900-01-01 22:05:00,22,Cake,2,39.12,Bakery,249,11,22,13
2113,234,2024-01-31,1900-01-01 08:02:00,8,Pen,1,229.59,Stationery,917,1,8,31
2113,234,2024-01-31,1900-01-01 08:02:00,8,Biscuits,2,195.23,Snacks,206,1,8,31
2113,234,2024-01-31,1900-01-01 08:02:00,8,Cookies,3,375.47,Bakery,816,1,8,31
2113,234,2024-01-31,1900-01-01 08:02:00,8,Croissant,3,235.93,Bakery,867,1,8,31
2113,234,2024-01-31,1900-01-01 08:02:00,8,Diapers,3,35.52,Baby Care,437,1,8,31
2113,234,2024-01-31,1900-01-01 08:02:00,8,Lentils,3,213.52,Grains & Staples,157,1,8,31
2114,103,2024-03-01,1900-01-01 19:14:00,19,Banana,3,163.8,Fruits & Vegetables,516,3,19,1
2114,103,2024-03-01,1900-01-01 19:14:00,19,Lentils,2,68.65,Grains & Staples,646,3,19,1
2114,103,2024-03-01,1900-01-01 19:14:00,19,Vitamins,1,107.54,Health & Wellness,896,3,19,1
2114,103,2024-03-01,1900-01-01 19:14:00,19,Prawns,3,428.06,Meat & Seafood,517,3,19,1
2114,103,2024-03-01,1900-01-01 19:14:00,19,Pain Reliever,2,269.21,Health & Wellness,578,3,19,1
2114,103,2024-03-01,1900-01-01 19:14:00,19,Pain Reliever,1,185.9,Health & Wellness,548,3,19,1
2115,302,2024-10-22,1900-01-01 20:31:00,20,Phone Cover,1,166.2,Electronics,567,10,20,22
2115,302,2024-10-22,1900-01-01 20:31:00,20,Toilet Paper,2,420.63,Household,352,10,20,22
2115,302,2024-10-22,1900-01-01 20:31:00,20,Tomato,2,128.67,Fruits & Vegetables,897,10,20,22
2115,302,2024-10-22,1900-01-01 20:31:00,20,Phone Cover,3,152.82,Electronics,641,10,20,22
2115,302,2024-10-22,1900-01-01 20:31:00,20,Tea,2,245.86,Beverages,167,10,20,22
2115,302,2024-10-22,1900-01-01 20:31:00,20,Prawns,2,387.0,Meat & Seafood,545,10,20,22
2115,302,2024-10-22,1900-01-01 20:31:00,20,Jeans,1,13.3,Clothing,644,10,20,22
2116,355,2024-09-29,1900-01-01 08:06:00,8,Fish,3,106.12,Meat & Seafood,963,9,8,29
2116,355,2024-09-29,1900-01-01 08:06:00,8,Juice,1,185.71,Beverages,640,9,8,29
2116,355,2024-09-29,1900-01-01 08:06:00,8,Pain Reliever,1,421.17,Health & Wellness,886,9,8,29
2116,355,2024-09-29,1900-01-01 08:06:00,8,Spinach,2,231.8,Fruits & Vegetables,958,9,8,29
2116,355,2024-09-29,1900-01-01 08:06:00,8,Sugar,3,295.85,Grains & Staples,345,9,8,29
2116,355,2024-09-29,1900-01-01 08:06:00,8,Diapers,3,171.32,Baby Care,849,9,8,29
2116,355,2024-09-29,1900-01-01 08:06:00,8,Milk,1,448.95,Dairy & Eggs,603,9,8,29
2117,230,2024-06-19,1900-01-01 15:17:00,15,Onion,3,440.13,Fruits & Vegetables,826,6,15,19
2117,230,2024-06-19,1900-01-01 15:17:00,15,Shampoo,3,364.87,Personal Care,483,6,15,19
2117,230,2024-06-19,1900-01-01 15:17:00,15,Toothpaste,2,172.19,Personal Care,709,6,15,19
2118,183,2024-08-31,1900-01-01 13:00:00,13,Yogurt,3,325.87,Dairy & Eggs,406,8,13,31
2118,183,2024-08-31,1900-01-01 13:00:00,13,Cheese,1,235.19,Dairy & Eggs,899,8,13,31
2118,183,2024-08-31,1900-01-01 13:00:00,13,Floor Cleaner,1,356.27,Household,108,8,13,31
2118,183,2024-08-31,1900-01-01 13:00:00,13,Salt,2,101.91,Grains & Staples,124,8,13,31
2118,183,2024-08-31,1900-01-01 13:00:00,13,Belt,3,381.59,Clothing Accessories,686,8,13,31
2119,47,2024-05-27,1900-01-01 10:12:00,10,Detergent,1,285.89,Household,228,5,10,27
2119,47,2024-05-27,1900-01-01 10:12:00,10,Dishwashing Liquid,2,11.51,Household,624,5,10,27
2119,47,2024-05-27,1900-01-01 10:12:00,10,Milk,3,51.88,Dairy & Eggs,134,5,10,27
2119,47,2024-05-27,1900-01-01 10:12:00,10,Saree,1,315.14,Clothing,999,5,10,27
2119,47,2024-05-27,1900-01-01 10:12:00,10,Chocolate,3,98.88,Snacks,462,5,10,27
2119,47,2024-05-27,1900-01-01 10:12:00,10,Cookies,2,272.93,Bakery,495,5,10,27
2119,47,2024-05-27,1900-01-01 10:12:00,10,Salt,1,70.34,Grains & Staples,358,5,10,27
2120,194,2024-10-23,1900-01-01 22:28:00,22,Toothpaste,3,79.62,Personal Care,110,10,22,23
2120,194,2024-10-23,1900-01-01 22:28:00,22,Milk,1,302.19,Dairy & Eggs,328,10,22,23
2120,194,2024-10-23,1900-01-01 22:28:00,22,Orange,2,406.96,Fruits & Vegetables,671,10,22,23
2121,257,2024-05-18,1900-01-01 14:06:00,14,Earphones,2,260.26,Electronics,790,5,14,18
2121,257,2024-05-18,1900-01-01 14:06:00,14,Onion,1,381.67,Fruits & Vegetables,380,5,14,18
2121,257,2024-05-18,1900-01-01 14:06:00,14,Sugar,2,190.08,Grains & Staples,632,5,14,18
2121,257,2024-05-18,1900-01-01 14:06:00,14,Dress,2,325.53,Clothing,892,5,14,18
2121,257,2024-05-18,1900-01-01 14:06:00,14,Toilet Paper,3,207.43,Household,958,5,14,18
2122,243,2024-04-11,1900-01-01 18:10:00,18,Chicken Breast,2,227.76,Meat & Seafood,930,4,18,11
2122,243,2024-04-11,1900-01-01 18:10:00,18,Baby Food,1,38.13,Baby Care,596,4,18,11
2122,243,2024-04-11,1900-01-01 18:10:00,18,Biscuits,1,74.87,Snacks,468,4,18,11
2123,246,2024-01-27,1900-01-01 22:25:00,22,Banana,1,22.47,Fruits & Vegetables,684,1,22,27
2123,246,2024-01-27,1900-01-01 22:25:00,22,Cookies,2,35.88,Bakery,331,1,22,27
2123,246,2024-01-27,1900-01-01 22:25:00,22,Juice,3,104.18,Beverages,744,1,22,27
2123,246,2024-01-27,1900-01-01 22:25:00,22,Saree,1,20.54,Clothing,778,1,22,27
2124,293,2024-03-11,1900-01-01 06:59:00,6,Milk,3,378.36,Dairy & Eggs,455,3,6,11
2124,293,2024-03-11,1900-01-01 06:59:00,6,Yogurt,3,148.47,Dairy & Eggs,233,3,6,11
2124,293,2024-03-11,1900-01-01 06:59:00,6,Fiction Book,3,480.06,Books,505,3,6,11
2124,293,2024-03-11,1900-01-01 06:59:00,6,Toilet Paper,1,489.48,Household,597,3,6,11
2124,293,2024-03-11,1900-01-01 06:59:00,6,Belt,2,464.01,Clothing Accessories,433,3,6,11
2125,195,2024-10-23,1900-01-01 07:32:00,7,Popcorn,3,182.17,Snacks,263,10,7,23
2125,195,2024-10-23,1900-01-01 07:32:00,7,Fiction Book,3,493.1,Books,511,10,7,23
2125,195,2024-10-23,1900-01-01 07:32:00,7,Notebook,2,469.09,Stationery,576,10,7,23
2125,195,2024-10-23,1900-01-01 07:32:00,7,Croissant,3,270.1,Bakery,427,10,7,23
2125,195,2024-10-23,1900-01-01 07:32:00,7,Salt,1,342.54,Grains & Staples,755,10,7,23
2125,195,2024-10-23,1900-01-01 07:32:00,7,Banana,1,377.15,Fruits & Vegetables,917,10,7,23
2125,195,2024-10-23,1900-01-01 07:32:00,7,Jeans,1,76.1,Clothing,523,10,7,23
2126,498,2024-02-04,1900-01-01 06:43:00,6,Eggs,2,144.89,Dairy & Eggs,744,2,6,4
2126,498,2024-02-04,1900-01-01 06:43:00,6,Shoes,1,414.22,Footwear,570,2,6,4
2126,498,2024-02-04,1900-01-01 06:43:00,6,Marker,2,81.58,Stationery,726,2,6,4
2126,498,2024-02-04,1900-01-01 06:43:00,6,Pen,2,245.94,Stationery,566,2,6,4
2126,498,2024-02-04,1900-01-01 06:43:00,6,Onion,3,430.19,Fruits & Vegetables,799,2,6,4
